id,isDefault
824772,0.9978448152542114
824773,1.0
824774,1.0
824775,0.9999920129776001
824776,1.0
824777,1.0
824778,1.0
824779,1.0
824780,4.136627890351568e-28
824781,1.0
824782,1.0
824783,1.0
824784,1.0
824785,1.0
824786,1.0
824787,1.0
824788,1.0
824789,1.0
824790,1.0
824791,4.836475729456946e-13
824792,1.0
824793,1.0
824794,1.0
824795,0.9999970197677612
824796,1.0
824797,1.0
824798,1.0
824799,1.0
824800,1.0
824801,1.0
824802,1.6695931890353677e-06
824803,1.0
824804,1.0
824805,1.0
824806,1.0
824807,1.0
824808,0.029899658635258675
824809,0.4148262143135071
824810,4.465566689759726e-06
824811,1.0
824812,1.0
824813,6.616357381972193e-07
824814,1.0
824815,1.0
824816,1.0
824817,1.0
824818,3.738819692213069e-14
824819,1.0
824820,1.0
824821,1.0
824822,1.0
824823,1.0
824824,1.0
824825,0.03946651890873909
824826,1.0
824827,0.9999998807907104
824828,1.0
824829,1.0
824830,1.0
824831,1.0
824832,1.0
824833,1.0
824834,1.0
824835,1.0
824836,1.0
824837,1.0
824838,1.0
824839,1.0
824840,1.0
824841,1.0
824842,1.0
824843,1.0
824844,1.0
824845,1.0
824846,1.0
824847,1.0
824848,1.0
824849,1.0
824850,1.0
824851,1.0
824852,1.0
824853,1.0
824854,1.532405794054878e-13
824855,1.0
824856,1.0
824857,1.0
824858,0.002518819412216544
824859,1.0
824860,1.0
824861,1.0
824862,1.8133525236940784e-10
824863,1.0
824864,1.0
824865,1.0
824866,1.0
824867,1.0
824868,1.0
824869,1.0
824870,1.0
824871,1.0
824872,1.0
824873,1.0
824874,1.0
824875,6.477430360973813e-07
824876,1.0
824877,1.0
824878,1.0
824879,1.0
824880,0.9999992847442627
824881,0.8310413360595703
824882,1.0
824883,1.0
824884,1.0
824885,2.2855570769308997e-09
824886,1.0
824887,1.0
824888,1.0
824889,1.0
824890,1.0
824891,0.9999994039535522
824892,1.0
824893,1.0
824894,0.9999986886978149
824895,1.0
824896,1.0
824897,0.9999998807907104
824898,1.0
824899,0.9577693939208984
824900,1.0
824901,1.0
824902,1.0
824903,0.14600782096385956
824904,1.0
824905,1.0
824906,0.9782400727272034
824907,1.0
824908,1.0
824909,1.0
824910,0.3594129681587219
824911,1.0
824912,1.0
824913,0.9999992847442627
824914,1.0
824915,0.1698611080646515
824916,1.0
824917,1.0
824918,1.0
824919,1.0
824920,1.0
824921,1.0
824922,1.0
824923,1.0
824924,4.7477885800617514e-07
824925,1.0
824926,1.0
824927,1.0
824928,1.0
824929,1.0
824930,1.0
824931,1.0
824932,1.0
824933,1.0
824934,2.4058028288322705e-23
824935,1.0
824936,1.0
824937,1.0
824938,1.0
824939,1.0
824940,1.0
824941,1.0
824942,1.0
824943,1.0
824944,1.1747346801913028e-13
824945,1.0
824946,1.0
824947,1.0
824948,1.0
824949,1.0
824950,1.0
824951,1.0
824952,1.0
824953,1.0
824954,1.0
824955,0.9999822378158569
824956,1.0
824957,1.0
824958,1.0
824959,1.0
824960,1.0
824961,1.0
824962,1.0
824963,1.0
824964,1.0
824965,1.0
824966,0.9999580383300781
824967,1.0
824968,1.0
824969,1.0
824970,1.0
824971,1.0
824972,0.007815315388143063
824973,1.0
824974,1.0
824975,0.9478803277015686
824976,1.0
824977,1.0
824978,1.0
824979,1.0
824980,1.0
824981,1.0
824982,1.0
824983,1.0
824984,1.0
824985,1.0
824986,1.2191799214633647e-07
824987,1.0
824988,1.0
824989,1.0
824990,1.0
824991,1.0
824992,1.0
824993,1.0
824994,1.0
824995,0.00025569688295945525
824996,1.0
824997,1.0
824998,1.0
824999,1.0
825000,1.0
825001,1.0
825002,1.0
825003,1.0
825004,1.0
825005,1.0
825006,1.0
825007,1.0
825008,1.0
825009,1.0
825010,1.0
825011,1.0
825012,4.764768840019907e-22
825013,0.9994727969169617
825014,2.415014854761921e-09
825015,1.0
825016,1.0
825017,1.0
825018,6.0350583225954324e-05
825019,7.116128841744285e-08
825020,1.0
825021,1.0
825022,1.0
825023,1.0
825024,1.0
825025,1.0
825026,1.0
825027,1.0
825028,1.0
825029,1.0
825030,1.0
825031,1.0
825032,1.0
825033,1.0
825034,1.0
825035,1.0
825036,1.0
825037,1.0
825038,1.0
825039,1.0
825040,1.0
825041,1.0
825042,0.9998181462287903
825043,1.0
825044,1.0
825045,0.9999998807907104
825046,1.0
825047,0.9993789196014404
825048,0.9102753400802612
825049,1.0
825050,1.0
825051,1.0
825052,1.0
825053,1.0
825054,1.0
825055,1.0
825056,1.0
825057,0.9910233020782471
825058,1.0
825059,1.0
825060,1.0
825061,0.9991536140441895
825062,1.0
825063,1.0
825064,1.0
825065,1.0
825066,1.0
825067,1.0
825068,1.0
825069,1.0
825070,1.0
825071,1.0
825072,1.0
825073,1.0
825074,0.00010618111991789192
825075,1.0
825076,1.0
825077,1.0
825078,1.0
825079,1.0
825080,1.0
825081,1.0
825082,0.919611394405365
825083,1.0
825084,1.0
825085,1.0
825086,1.0
825087,1.0
825088,1.0
825089,1.0
825090,1.0
825091,1.0
825092,0.9999994039535522
825093,0.7815700769424438
825094,1.0
825095,1.0
825096,1.0
825097,1.0
825098,1.0
825099,1.0
825100,1.0
825101,1.1149857426229204e-10
825102,1.0
825103,1.0
825104,1.0
825105,1.0
825106,1.0
825107,1.0
825108,1.0
825109,1.0
825110,1.0
825111,1.0
825112,1.0
825113,1.0
825114,1.0
825115,1.0
825116,1.0
825117,1.0
825118,1.0
825119,1.0
825120,1.0
825121,1.0
825122,1.0
825123,1.0
825124,1.0
825125,1.0
825126,1.0
825127,1.0
825128,1.0
825129,1.0
825130,1.0
825131,2.195990175184008e-14
825132,1.0
825133,1.0
825134,1.0
825135,1.0
825136,4.5559943828266114e-05
825137,1.0
825138,0.9999927282333374
825139,1.0
825140,1.0
825141,1.0
825142,4.134910296105243e-12
825143,1.0
825144,1.0
825145,1.0
825146,0.9999940395355225
825147,1.0
825148,1.0
825149,1.0
825150,1.0
825151,2.5280403465733183e-15
825152,1.0
825153,1.0
825154,1.0
825155,1.0
825156,1.0
825157,1.0
825158,1.0
825159,0.9999994039535522
825160,1.0
825161,0.9954692125320435
825162,1.0
825163,1.0
825164,3.167999640971234e-20
825165,1.0
825166,1.0
825167,1.0
825168,1.0
825169,1.0
825170,7.353739145399274e-11
825171,1.0
825172,1.0
825173,1.0
825174,1.0
825175,1.3734744291666274e-17
825176,1.0
825177,1.337032706771879e-08
825178,1.0
825179,1.0
825180,1.0
825181,1.0
825182,1.0
825183,1.0
825184,1.0
825185,0.9999997615814209
825186,1.0
825187,1.0
825188,1.0
825189,1.0
825190,1.0
825191,1.0
825192,1.0
825193,1.0
825194,1.0
825195,1.0
825196,1.0
825197,1.1711746310538729e-06
825198,1.0
825199,1.144925398932628e-08
825200,1.7104637161766988e-18
825201,1.0
825202,1.0
825203,1.0
825204,1.0
825205,7.365045906482237e-09
825206,3.131898651531628e-08
825207,1.0
825208,1.0
825209,1.1096011330352824e-14
825210,1.0
825211,1.0
825212,0.8721598386764526
825213,1.0
825214,1.0
825215,1.0
825216,1.0
825217,1.0
825218,1.0
825219,3.1268128277556206e-12
825220,1.0
825221,2.012271579587832e-06
825222,0.7373501062393188
825223,1.0
825224,1.635549334855213e-13
825225,1.0
825226,1.0
825227,1.0
825228,1.0
825229,1.0
825230,1.0
825231,1.0
825232,1.0
825233,7.759311998297557e-21
825234,2.5480864499874427e-19
825235,1.0
825236,1.0
825237,1.0
825238,1.0
825239,1.0
825240,1.0
825241,0.0008568161865696311
825242,1.0
825243,1.0
825244,1.0
825245,0.060731515288352966
825246,1.0
825247,1.0
825248,1.0
825249,0.9885091185569763
825250,1.0
825251,1.0
825252,1.0
825253,1.0
825254,1.0
825255,0.9000602960586548
825256,1.0
825257,1.0
825258,1.0
825259,1.0
825260,4.052819468913782e-10
825261,2.080405359095039e-08
825262,1.0
825263,1.0
825264,1.0
825265,1.0
825266,1.0
825267,1.8016800273912281e-09
825268,1.0
825269,1.0
825270,1.0
825271,1.0
825272,1.0
825273,1.0
825274,1.0
825275,1.0
825276,0.020504791289567947
825277,1.0
825278,1.0
825279,1.0
825280,1.0
825281,1.0
825282,1.0
825283,1.0
825284,1.0
825285,1.0
825286,1.0
825287,1.0
825288,1.0
825289,1.0
825290,1.0
825291,1.0
825292,1.0
825293,1.0
825294,1.0
825295,1.0
825296,1.0
825297,1.0
825298,1.0
825299,1.0
825300,1.0
825301,1.0
825302,1.0
825303,1.0
825304,1.0
825305,1.0
825306,1.0
825307,0.9995212554931641
825308,1.0
825309,1.0
825310,1.0
825311,1.0
825312,1.0
825313,1.0
825314,1.0
825315,1.0
825316,1.0
825317,0.3397604525089264
825318,1.0
825319,1.0
825320,1.0
825321,1.0
825322,1.0
825323,1.0
825324,0.9999997615814209
825325,1.0
825326,1.0
825327,1.0
825328,1.0
825329,0.9999905824661255
825330,1.0
825331,1.0
825332,1.0
825333,0.9185099601745605
825334,1.0
825335,1.0
825336,1.0
825337,1.0
825338,1.0
825339,1.0
825340,0.9999998807907104
825341,1.0
825342,1.0
825343,1.0
825344,0.9999998807907104
825345,1.0
825346,1.0
825347,1.0
825348,1.0
825349,1.2846691323196536e-27
825350,1.0
825351,1.0
825352,1.0
825353,1.2599880753517047e-22
825354,1.0
825355,1.0
825356,1.0
825357,1.0
825358,1.0
825359,0.9999997615814209
825360,1.0
825361,1.0
825362,1.0
825363,1.0
825364,1.0
825365,1.0
825366,0.9984686970710754
825367,1.0
825368,1.0
825369,1.0
825370,1.0
825371,2.919563549252935e-11
825372,1.0
825373,1.0
825374,1.0
825375,1.0
825376,1.0
825377,1.0
825378,1.0
825379,1.0
825380,0.9999998807907104
825381,1.0
825382,0.9999979734420776
825383,1.0
825384,1.0
825385,6.158466206614144e-14
825386,1.0
825387,1.0
825388,1.0
825389,1.0
825390,9.810625556383457e-08
825391,1.0
825392,1.0
825393,1.0
825394,1.0
825395,1.0
825396,1.0
825397,1.0
825398,1.0
825399,1.0
825400,1.0
825401,1.6827986920597837e-11
825402,1.0
825403,1.0
825404,1.0
825405,1.0
825406,1.0
825407,0.9039660692214966
825408,1.4073562532913343e-15
825409,1.0
825410,1.0
825411,1.0
825412,1.0
825413,1.0
825414,1.0
825415,1.0
825416,2.8359545822809196e-09
825417,1.0
825418,1.0
825419,1.0
825420,1.0
825421,0.1149153858423233
825422,1.0
825423,1.0
825424,1.0
825425,1.0
825426,1.0
825427,1.0
825428,1.0
825429,1.0
825430,1.0
825431,1.0
825432,1.0
825433,1.0
825434,6.241570105203209e-08
825435,1.0
825436,1.0
825437,1.0
825438,1.0
825439,1.0
825440,1.0
825441,1.0
825442,1.0
825443,1.0
825444,1.0
825445,1.0
825446,1.0
825447,1.0
825448,2.8394156817435068e-11
825449,1.0
825450,1.0
825451,0.9999630451202393
825452,1.0
825453,1.0
825454,1.0
825455,0.7792259454727173
825456,1.0
825457,1.0
825458,1.0
825459,1.0
825460,0.015155582688748837
825461,1.0
825462,1.0
825463,1.0
825464,1.0
825465,1.0
825466,1.0
825467,1.0
825468,1.0
825469,1.0
825470,1.0
825471,4.079564419612325e-08
825472,1.0
825473,1.0
825474,1.0
825475,1.0
825476,1.0
825477,1.0
825478,0.2030792236328125
825479,1.0
825480,1.0
825481,1.0
825482,1.0
825483,1.0
825484,1.0
825485,1.0
825486,1.0
825487,0.9978609681129456
825488,1.0
825489,1.0
825490,0.9997137188911438
825491,1.0
825492,1.0
825493,1.0
825494,1.0
825495,1.0
825496,1.0
825497,1.0
825498,1.0
825499,1.0
825500,1.0
825501,1.0
825502,1.0
825503,1.0
825504,1.0
825505,0.07865483313798904
825506,1.0
825507,1.0
825508,1.0
825509,1.0
825510,1.0
825511,1.0
825512,1.0
825513,1.0
825514,5.67513369631456e-10
825515,1.0
825516,1.0
825517,1.0
825518,1.0
825519,1.0
825520,1.0
825521,1.0
825522,1.0
825523,1.0
825524,1.0
825525,1.0
825526,2.559123365804373e-19
825527,1.0
825528,1.0
825529,1.0
825530,1.0
825531,1.0
825532,1.0
825533,1.0
825534,1.0
825535,1.0
825536,1.0
825537,1.0
825538,1.0
825539,1.0
825540,1.0
825541,1.0
825542,1.0
825543,1.0
825544,1.0
825545,0.004845703952014446
825546,1.0
825547,1.0
825548,1.0
825549,1.0
825550,0.9999617338180542
825551,1.0
825552,1.0
825553,1.375950024940601e-24
825554,1.0
825555,1.0
825556,1.0
825557,1.0
825558,1.0
825559,1.0
825560,1.0
825561,1.0
825562,2.3329747023126401e-07
825563,1.0
825564,1.0
825565,1.0
825566,0.9999995231628418
825567,1.0
825568,1.0
825569,1.0
825570,1.0
825571,1.0
825572,1.0
825573,1.0
825574,1.0
825575,1.0
825576,1.0
825577,1.0
825578,1.0
825579,1.0
825580,1.0
825581,1.0
825582,1.0
825583,2.338335254592483e-12
825584,1.0
825585,1.0
825586,1.0
825587,1.0
825588,1.1361756833139225e-06
825589,1.0
825590,1.0
825591,1.0
825592,1.0
825593,1.0
825594,1.0
825595,1.0
825596,1.0
825597,1.0
825598,1.0
825599,1.0
825600,1.0
825601,1.0
825602,1.0
825603,1.0
825604,1.0
825605,1.0
825606,1.0
825607,1.0
825608,1.0
825609,1.0
825610,1.0
825611,1.0
825612,1.0
825613,1.0
825614,1.0
825615,1.0
825616,1.0
825617,1.0
825618,1.0
825619,1.0
825620,1.0
825621,1.0
825622,1.0
825623,1.0
825624,1.0
825625,0.9999946355819702
825626,1.0
825627,1.0
825628,1.0
825629,1.0
825630,1.0
825631,1.0
825632,1.0
825633,1.0
825634,1.0
825635,1.0
825636,1.0
825637,1.0
825638,1.0
825639,1.0
825640,1.0
825641,1.0
825642,1.0
825643,1.0
825644,1.0
825645,0.6190156936645508
825646,1.0
825647,1.0
825648,1.0
825649,1.0
825650,1.0
825651,1.0
825652,1.0
825653,1.0
825654,1.0
825655,1.0
825656,5.668056199757554e-26
825657,1.0
825658,1.0
825659,0.4849143922328949
825660,0.9999247789382935
825661,1.0
825662,1.0
825663,1.0
825664,1.0
825665,1.0
825666,1.0
825667,0.999998927116394
825668,1.0
825669,1.0
825670,1.0
825671,1.0
825672,1.0
825673,1.0
825674,1.0
825675,1.0
825676,1.0
825677,1.0
825678,1.0
825679,1.0
825680,1.0
825681,1.0
825682,1.1225276903071171e-27
825683,1.0
825684,0.999992847442627
825685,1.0
825686,1.0
825687,1.0
825688,1.0
825689,1.0
825690,1.0
825691,1.0
825692,0.9712128043174744
825693,6.862723804380895e-17
825694,1.0
825695,3.4434253078260223e-35
825696,1.0
825697,0.9867250919342041
825698,1.0
825699,1.0
825700,1.0
825701,1.0
825702,1.0
825703,1.0
825704,9.140954659869749e-11
825705,4.2081648388148096e-08
825706,1.0
825707,1.0
825708,1.0
825709,1.0
825710,1.0
825711,1.0
825712,0.9998576641082764
825713,1.0
825714,1.0
825715,1.0
825716,1.0
825717,0.9996516704559326
825718,1.0
825719,2.9276797999799875e-13
825720,1.0
825721,1.0
825722,1.0
825723,1.0
825724,1.0
825725,1.0
825726,1.0
825727,8.88482158938747e-13
825728,1.0
825729,1.0
825730,1.0
825731,1.0
825732,1.0
825733,1.0
825734,1.0
825735,1.0
825736,1.0
825737,1.0
825738,1.0
825739,1.0
825740,1.0
825741,4.972498107713719e-14
825742,1.7543316552123906e-30
825743,1.0
825744,1.0
825745,1.0
825746,1.0
825747,1.0
825748,1.0412241839629643e-16
825749,1.0
825750,1.0
825751,1.0
825752,1.0
825753,1.0
825754,1.0
825755,1.0
825756,1.0
825757,0.9647766947746277
825758,1.0
825759,0.9484838247299194
825760,1.0
825761,1.0
825762,1.0
825763,1.0
825764,1.0
825765,1.0
825766,0.0007445360533893108
825767,1.0
825768,1.0
825769,1.0
825770,1.0
825771,1.0
825772,1.0
825773,1.0
825774,2.301039785379544e-06
825775,1.0
825776,1.0
825777,1.0
825778,1.0
825779,1.0
825780,0.8966802954673767
825781,1.0
825782,1.0
825783,1.0
825784,0.9997699856758118
825785,1.0
825786,1.0
825787,1.0
825788,1.0
825789,1.0
825790,1.0
825791,1.0
825792,1.0
825793,0.12709800899028778
825794,1.0
825795,1.0
825796,1.0
825797,1.0
825798,1.0
825799,1.0
825800,1.6312436628140858e-06
825801,1.0
825802,1.0
825803,1.193518728292986e-09
825804,1.0
825805,1.4480708299124956e-10
825806,1.0
825807,0.0623672753572464
825808,1.0
825809,1.0
825810,1.0
825811,1.0
825812,1.0
825813,1.0
825814,0.061565037816762924
825815,1.0
825816,1.0
825817,1.0
825818,1.0
825819,0.9999998807907104
825820,1.0
825821,4.0445393562071885e-11
825822,1.0
825823,1.0
825824,1.0
825825,1.0
825826,1.0
825827,1.0
825828,1.0
825829,1.0
825830,1.0
825831,1.0
825832,1.0
825833,1.0
825834,1.0
825835,1.0
825836,1.0
825837,3.0750228340602603e-18
825838,0.007701053284108639
825839,1.0
825840,1.0
825841,1.0
825842,1.0
825843,1.0
825844,1.1667684179927917e-11
825845,1.0
825846,1.0
825847,1.0
825848,1.0
825849,1.0
825850,1.0
825851,1.0
825852,1.0
825853,1.0
825854,1.0
825855,5.492065156431636e-06
825856,1.0
825857,1.0
825858,1.0
825859,1.0
825860,1.0
825861,1.0
825862,2.997922743386283e-11
825863,1.0
825864,1.0
825865,1.0
825866,1.0
825867,1.0
825868,1.0
825869,1.0
825870,1.0
825871,1.0
825872,1.0
825873,1.0
825874,1.0
825875,1.0
825876,1.0
825877,1.0
825878,1.0
825879,1.0
825880,1.0
825881,1.0
825882,1.0
825883,1.0
825884,1.0
825885,1.0
825886,1.0
825887,1.0
825888,1.0
825889,1.0
825890,1.0
825891,1.0
825892,1.0
825893,1.0
825894,1.0
825895,1.0
825896,1.0
825897,1.0
825898,1.0
825899,1.0
825900,1.6269706432740043e-25
825901,5.383546408666007e-08
825902,1.0
825903,1.0
825904,1.0
825905,1.0
825906,1.0
825907,1.0
825908,1.0
825909,1.0
825910,0.057386837899684906
825911,1.0
825912,1.0
825913,1.0
825914,1.0
825915,1.0
825916,1.0
825917,1.0
825918,0.9006940722465515
825919,1.0
825920,0.03759022429585457
825921,1.0
825922,1.0955920415681164e-12
825923,1.0
825924,1.0
825925,1.0
825926,1.0
825927,1.0
825928,1.0
825929,1.0
825930,1.0
825931,1.0
825932,1.0
825933,0.00035764783388003707
825934,1.0
825935,1.0
825936,1.0
825937,1.0
825938,1.0
825939,1.0
825940,1.0
825941,1.0
825942,1.0
825943,1.0
825944,1.0
825945,1.0
825946,1.0
825947,1.0
825948,1.0
825949,1.0
825950,1.0
825951,1.0
825952,1.0
825953,1.0
825954,1.0
825955,1.0
825956,1.0
825957,1.0
825958,1.0
825959,3.694082124638953e-07
825960,1.0
825961,1.0
825962,1.0
825963,1.0
825964,1.0
825965,1.0
825966,0.17010673880577087
825967,1.0
825968,1.0
825969,1.0
825970,1.0
825971,1.0
825972,0.9999985694885254
825973,1.0
825974,1.0
825975,0.9999998807907104
825976,1.0
825977,1.0
825978,1.0
825979,1.0
825980,1.0
825981,1.0
825982,1.0
825983,1.0
825984,1.0
825985,1.0
825986,1.0
825987,0.9999996423721313
825988,1.0
825989,1.0
825990,1.0
825991,0.9999996423721313
825992,1.0
825993,1.0
825994,1.0
825995,1.0
825996,1.0
825997,1.0
825998,0.9999996423721313
825999,1.0
826000,1.0
826001,1.0
826002,1.0
826003,1.0
826004,1.0
826005,1.0
826006,1.0
826007,1.0
826008,1.0
826009,1.0
826010,1.0
826011,1.0
826012,1.0
826013,1.0
826014,4.98126755701378e-05
826015,1.0
826016,1.0
826017,1.0
826018,1.0
826019,1.0
826020,0.9999998807907104
826021,1.0
826022,1.0
826023,1.0
826024,1.0
826025,1.0
826026,1.0
826027,1.0
826028,1.0
826029,1.0
826030,1.0
826031,1.0
826032,1.0
826033,1.0
826034,1.0
826035,1.0
826036,1.0
826037,1.0
826038,1.0
826039,1.0
826040,1.0
826041,1.0
826042,1.0
826043,1.0
826044,1.0
826045,2.298714036896854e-07
826046,1.0
826047,1.0
826048,0.3663231432437897
826049,1.0
826050,1.0
826051,1.0
826052,1.0
826053,1.0
826054,1.0
826055,1.0
826056,0.9999774694442749
826057,1.0
826058,1.0
826059,1.0
826060,1.0
826061,1.0
826062,1.0
826063,1.0
826064,1.0
826065,1.0
826066,0.9999929666519165
826067,1.0
826068,1.0
826069,0.8545119762420654
826070,1.0
826071,1.0
826072,1.0
826073,1.0
826074,7.932424682388639e-12
826075,1.9766134275812962e-15
826076,3.656414628494531e-05
826077,1.0
826078,1.0
826079,1.0
826080,1.0
826081,1.0
826082,1.0
826083,1.0
826084,1.0
826085,1.0
826086,2.560042311766131e-18
826087,0.360142320394516
826088,1.0
826089,2.0077693441717836e-17
826090,1.0
826091,1.0
826092,1.0
826093,1.0
826094,1.0
826095,1.0
826096,0.0017241258174180984
826097,1.0
826098,1.0
826099,1.0
826100,0.9994514584541321
826101,1.0
826102,1.0
826103,1.0
826104,1.0
826105,1.0
826106,3.675447032946977e-06
826107,1.0
826108,1.0
826109,1.0
826110,1.0
826111,1.0
826112,1.0
826113,3.76540401703096e-06
826114,1.0
826115,1.0
826116,1.0
826117,1.0
826118,1.0
826119,1.0
826120,1.0
826121,1.0
826122,1.0
826123,1.0
826124,1.0
826125,1.6666962948663766e-11
826126,1.0
826127,1.0
826128,0.9931650757789612
826129,1.0
826130,1.0
826131,1.0
826132,1.0
826133,1.0
826134,1.0
826135,1.0
826136,1.0
826137,1.0
826138,1.0
826139,1.0
826140,1.0
826141,1.0
826142,1.0
826143,0.9999957084655762
826144,1.0
826145,1.0
826146,1.0
826147,1.0
826148,1.0
826149,1.0
826150,1.0
826151,0.9955314993858337
826152,1.0
826153,1.0
826154,1.0
826155,1.0
826156,1.0
826157,1.0
826158,0.024006260558962822
826159,1.0
826160,0.9999997615814209
826161,1.0
826162,1.0
826163,1.0
826164,1.0
826165,1.0
826166,5.073378588349442e-07
826167,1.0
826168,1.0
826169,1.0
826170,1.0
826171,1.0
826172,1.0
826173,1.0
826174,1.0
826175,1.0
826176,1.0
826177,1.0
826178,1.0
826179,1.0
826180,1.0
826181,1.0
826182,1.0
826183,1.0
826184,1.0
826185,1.0
826186,3.730163269602014e-15
826187,1.0
826188,1.0
826189,1.0
826190,1.0
826191,1.0
826192,1.0
826193,1.0
826194,1.0
826195,1.0
826196,1.0
826197,1.0
826198,1.0
826199,1.0
826200,1.0
826201,1.0
826202,1.0
826203,1.0
826204,1.0
826205,1.0
826206,1.0
826207,1.0
826208,1.0
826209,1.0
826210,1.0
826211,1.0
826212,1.0
826213,1.0
826214,1.0
826215,1.0
826216,1.0
826217,1.0
826218,1.0
826219,1.0
826220,1.0
826221,1.0
826222,1.0
826223,1.0
826224,1.0
826225,1.0
826226,1.0
826227,1.0
826228,1.0
826229,1.0
826230,1.0
826231,0.0026225545443594456
826232,1.0
826233,1.0
826234,1.0
826235,0.9999983310699463
826236,0.00516664981842041
826237,1.0
826238,1.0
826239,1.0
826240,1.0
826241,1.0
826242,1.0
826243,1.0
826244,1.0
826245,1.0
826246,1.0
826247,1.0
826248,0.16123315691947937
826249,1.0
826250,1.0
826251,1.0
826252,1.0
826253,1.0
826254,1.0
826255,1.0
826256,1.0
826257,1.0
826258,1.0
826259,1.0
826260,1.0
826261,1.0
826262,1.0
826263,1.2293620982317677e-11
826264,1.0
826265,1.0
826266,1.0
826267,1.0
826268,1.0
826269,1.0
826270,1.0
826271,0.9866245985031128
826272,1.0
826273,1.0
826274,1.0
826275,1.0
826276,1.0
826277,1.0
826278,1.0
826279,1.0
826280,1.0
826281,1.0
826282,1.0
826283,2.3467256692143285e-35
826284,1.0
826285,1.0
826286,0.9999969005584717
826287,1.0
826288,1.0
826289,1.0
826290,1.0
826291,1.0
826292,7.599225693155631e-10
826293,1.0
826294,0.9999922513961792
826295,0.9925699830055237
826296,1.0
826297,1.0
826298,1.0
826299,1.0
826300,1.0
826301,1.0
826302,1.0
826303,1.0
826304,1.0
826305,1.0
826306,1.0
826307,1.0
826308,1.0
826309,1.0
826310,1.0
826311,1.0
826312,1.0
826313,1.0
826314,1.0
826315,1.0
826316,1.0
826317,1.0
826318,1.0
826319,1.0
826320,1.0
826321,1.0
826322,1.0
826323,1.0
826324,1.0
826325,1.0
826326,1.0
826327,1.0
826328,1.0
826329,1.0
826330,1.0
826331,1.0
826332,1.0
826333,1.0
826334,1.0
826335,1.0
826336,1.0
826337,1.0
826338,1.0
826339,1.0
826340,1.0
826341,1.0
826342,1.0
826343,1.0
826344,1.0
826345,1.0
826346,1.0
826347,1.0
826348,1.0
826349,1.0
826350,0.00017108244355767965
826351,1.0
826352,7.062151041736797e-08
826353,1.0
826354,1.0
826355,6.484645354418018e-17
826356,3.5798301172354496e-13
826357,1.0
826358,1.0
826359,1.0
826360,1.0
826361,0.9991201758384705
826362,1.0
826363,0.5852322578430176
826364,1.0
826365,1.0
826366,0.7582923769950867
826367,1.0
826368,1.0
826369,1.0
826370,1.0
826371,1.0
826372,1.0
826373,1.0
826374,1.0
826375,1.0
826376,0.008910272270441055
826377,1.0
826378,1.0
826379,1.0
826380,1.0
826381,1.0
826382,1.0
826383,1.0
826384,1.0
826385,1.0
826386,1.0
826387,1.0
826388,1.0
826389,1.0
826390,1.0
826391,1.0
826392,1.0
826393,1.0
826394,1.0
826395,1.0
826396,1.0
826397,1.0
826398,1.0
826399,1.0
826400,1.0
826401,0.027847502380609512
826402,1.0
826403,1.0
826404,1.0
826405,0.9999682903289795
826406,1.0
826407,1.0
826408,1.0
826409,1.0
826410,1.0
826411,1.0
826412,1.0
826413,1.0
826414,1.0
826415,1.0
826416,1.0
826417,1.0
826418,1.0
826419,1.0
826420,1.0
826421,1.0
826422,1.0
826423,1.0
826424,1.0
826425,1.0
826426,1.0
826427,1.0
826428,1.0
826429,1.0
826430,1.0
826431,0.9997263550758362
826432,1.0
826433,1.0
826434,1.0
826435,1.0
826436,1.0
826437,1.0
826438,1.0
826439,1.0
826440,1.0
826441,0.9985820055007935
826442,1.0
826443,1.0
826444,1.0
826445,1.0
826446,1.0
826447,1.0
826448,1.0
826449,1.0
826450,1.0
826451,1.0
826452,1.0
826453,1.0
826454,1.0
826455,1.0
826456,1.0
826457,1.0
826458,0.9995735287666321
826459,0.9999943971633911
826460,1.0
826461,1.0
826462,1.0
826463,0.909425675868988
826464,1.0
826465,1.0
826466,1.0
826467,1.0
826468,1.0
826469,8.042798427254638e-09
826470,1.0
826471,1.0
826472,0.9993540644645691
826473,1.0
826474,1.0
826475,0.9999372959136963
826476,1.0
826477,0.9999703168869019
826478,1.0
826479,1.0
826480,1.0
826481,1.0
826482,1.0
826483,0.9950281977653503
826484,1.0
826485,1.0
826486,1.0
826487,1.0
826488,1.0
826489,1.0
826490,1.0
826491,1.0
826492,1.0
826493,1.0
826494,1.0
826495,1.0
826496,1.0
826497,1.0
826498,1.0
826499,0.6975591778755188
826500,1.0
826501,1.0
826502,0.9221513271331787
826503,1.0
826504,1.0
826505,1.0
826506,1.0
826507,1.0
826508,1.0
826509,1.0
826510,1.0
826511,1.0
826512,1.0
826513,1.0
826514,1.0
826515,1.0
826516,1.0
826517,1.0
826518,1.0
826519,1.0
826520,1.0
826521,1.0
826522,0.003367593279108405
826523,1.0
826524,1.0
826525,0.9875680208206177
826526,1.0
826527,1.0
826528,1.0
826529,1.0
826530,1.0
826531,1.0
826532,1.0
826533,1.0
826534,1.0
826535,1.0
826536,0.004614600446075201
826537,1.0
826538,1.0
826539,0.9999991655349731
826540,5.431437602965161e-05
826541,1.0
826542,1.0
826543,1.0
826544,1.0
826545,1.0
826546,1.0
826547,4.557391093840124e-06
826548,1.0
826549,1.0
826550,0.00014627442578785121
826551,2.566948209548059e-09
826552,0.6977788805961609
826553,1.0
826554,1.0
